accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,family,arm,signed,hash_seed,split,m,k,corpus,embed_seconds
0.7820025348542459,0.6688482741227719,0.7759391324184608,0.7820025348542459,0.7736111683341049,0.6960893222592598,0.6688482741227719,0.6675726826670932,0.7344212446399921,0.733341717083791,0.8290638674745449,True,0.5265721110044979,0.0035621700226329267,DT,tabulation,tabulation,False,0,0,28111,3,dedup,0.9052047349978238
0.7769328263624842,0.6463023642901597,0.7699956030863763,0.7769328263624842,0.7709537236913226,0.6418845760822917,0.6463023642901597,0.6376870344668151,0.7272440582466874,0.7267462567912992,0.8176858244545966,True,0.5204755060258321,0.004234064021147788,DT,tabulation,tabulation,False,0,1,28111,3,dedup,0.9052047349978238
0.7743979721166033,0.654404940160333,0.7749818740041203,0.7743979721166033,0.770660390406323,0.6801449999901877,0.654404940160333,0.6495628568504853,0.7246301594778619,0.7240543238209012,0.8216835220198798,True,0.5074456650181673,0.0035860439529642463,DT,tabulation,tabulation,False,0,2,28111,3,dedup,0.9052047349978238
0.7756653992395437,0.6419865139646522,0.7701116832481261,0.7756653992395437,0.7711946451386371,0.6313698368610852,0.6419865139646522,0.6332134538455382,0.7258072632033092,0.7255916404021032,0.8155246848012312,True,0.5346438760170713,0.00374951702542603,DT,tabulation,tabulation,False,0,3,28111,3,dedup,0.9052047349978238
0.7845373891001267,0.6195248793294782,0.7752712225210426,0.7845373891001267,0.7755623011025707,0.6265880591356473,0.6195248793294782,0.6132962349468325,0.7367710002001036,0.7361380509664905,0.8044900778171834,True,0.5188507449929602,0.0036080440040677786,DT,tabulation,tabulation,False,0,4,28111,3,dedup,0.9052047349978238
0.8086185044359949,0.6860114161753292,0.7994660042472173,0.8086185044359949,0.7964833481248479,0.7196571838359161,0.6860114161753292,0.6835383589710836,0.7661211299204045,0.7651494095175015,0.9725590908117987,True,201.5138735740329,0.02064466499723494,LR,tabulation,tabulation-signed,True,0,0,28111,3,dedup,1.0768380209919997
0.7769328263624842,0.6573609600210758,0.7622545216999072,0.7769328263624842,0.7681644221324307,0.6546332921725655,0.6573609600210758,0.6531670563718963,0.726472045302933,0.7262204486890071,0.9785314697460148,True,182.61283138004364,0.019532594014890492,LR,tabulation,tabulation-signed,True,0,1,28111,3,dedup,1.0768380209919997
0.7946768060836502,0.6390209798677355,0.7856964727241734,0.7946768060836502,0.7828744329440975,0.7097070619508031,0.6390209798677355,0.6493385370213989,0.7493759661558158,0.7482316651598149,0.9671850654123749,True,174.92633296496933,0.019896104000508785,LR,tabulation,tabulation-signed,True,0,2,28111,3,dedup,1.0768380209919997
0.7807351077313055,0.6442679727796784,0.7738621154877771,0.7807351077313055,0.775657638827325,0.6451157867434605,0.6442679727796784,0.6414257892036812,0.7319094896948081,0.7316685276633221,0.9734576584730307,True,196.42836631997488,0.019832557998597622,LR,tabulation,tabulation-signed,True,0,3,28111,3,dedup,1.0768380209919997
0.7959442332065906,0.6788144099436777,0.7855006934160874,0.7959442332065906,0.787836330824877,0.6771272464770974,0.6788144099436777,0.6720798368097008,0.7503769371793984,0.7499872069908874,0.9713206031144673,True,185.30165710597066,0.020404187962412834,LR,tabulation,tabulation-signed,True,0,4,28111,3,dedup,1.0768380209919997
0.8111533586818758,0.6788899996323068,0.798186764807495,0.8111533586818758,0.7944373858706885,0.7138502502098325,0.6788899996323068,0.6747255108470188,0.7697183638115532,0.7679801059830071,0.9806132721450175,True,0.3539204080007039,0.050799136981368065,RF,tabulation,tabulation-signed,True,0,0,28111,3,dedup,1.0768380209919997
0.7921419518377694,0.6563022845359396,0.7763352847416085,0.7921419518377694,0.7798683882942457,0.6684619345156558,0.6563022845359396,0.6548830256549567,0.7451876042875341,0.7443711513729115,0.9803373049356783,True,0.3423891909769736,0.069960811000783,RF,tabulation,tabulation-signed,True,0,1,28111,3,dedup,1.0768380209919997
0.788339670468948,0.61905680006911,0.7863584146054559,0.788339670468948,0.7791698435002189,0.7120500657640955,0.61905680006911,0.6324057514111634,0.7412453273791206,0.7403730771276962,0.9530386650696717,True,0.34747089201118797,0.06953441101359203,RF,tabulation,tabulation-signed,True,0,2,28111,3,dedup,1.0768380209919997
