accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.9115318416523236,0.8155427980251754,0.9194931819642981,0.9115318416523236,0.899332134954074,0.9407633556456996,0.8155427980251754,0.8411053037955696,0.8961741202786891,0.8942178987874769,0.994414714598459,True,1.0030517999548465,0.09037779300706461,RF,pfam8,Murmur2Vec,jaccard_group,0.9,8500,9,66577,3
0.7819293478260869,0.7197087220025631,0.7866281115737535,0.7819293478260869,0.7835003638565622,0.7118741856175944,0.7197087220025631,0.7138751494504417,0.7423314123203277,0.7421441222222191,0.8441220540431786,True,4.703065642039292,0.007003698032349348,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,0,66577,3
0.7830092118730808,0.7255778993135311,0.78258367696913,0.7830092118730808,0.7813262881832689,0.7275782145401942,0.7255778993135311,0.7250928772798995,0.7448913081463523,0.7444104578428954,0.847095574523077,True,4.400752580026165,0.006599387037567794,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,1,66577,3
0.7868512110726643,0.7253161201193061,0.787209899450315,0.7868512110726643,0.7853782262787359,0.7352156167645836,0.7253161201193061,0.7268682125792794,0.7491210312425605,0.7488058953234669,0.8472143998215766,True,4.664232073002495,0.00656812998931855,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,2,66577,3
0.7816091954022989,0.7218678055546954,0.785804493416183,0.7816091954022989,0.7832089754830428,0.7236725624912002,0.7218678055546954,0.7214476196100973,0.7412874768355051,0.741190454455448,0.8450406973838015,True,4.530808416020591,0.006579831009730697,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,3,66577,3
0.7749565217391304,0.7129954654121029,0.7761979651154546,0.7749565217391304,0.7747076266258829,0.7188838267664007,0.7129954654121029,0.7145004180904215,0.733730739673505,0.7335172513779169,0.8401443570401339,True,4.665621652966365,0.00634918303694576,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,4,66577,3
0.7754677754677755,0.7207604974960333,0.7782110048041695,0.7754677754677755,0.7761944157756921,0.7237658543986006,0.7207604974960333,0.7208950589030225,0.7345967156251724,0.7344780003103697,0.8441162127012358,True,4.769870324002113,0.006933677999768406,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,5,66577,3
0.786896551724138,0.7158516456222218,0.7892754894030596,0.786896551724138,0.7876116026471845,0.7137925233547671,0.7158516456222218,0.7137049405746859,0.7474923351983599,0.7473815965759367,0.8425855285243596,True,4.6320026910398155,0.006657995982095599,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,6,66577,3
0.7886702849389416,0.7146897620913686,0.7910549521969928,0.7886702849389416,0.7886146263387597,0.7260955871470305,0.7146897620913686,0.7174477149353252,0.7502583277787538,0.7500493680683116,0.8420712112426891,True,4.587144440971315,0.0067147809895686805,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,7,66577,3
0.7724795640326976,0.7009843205168865,0.7707428128387365,0.7724795640326976,0.7706406175819137,0.7171051235080089,0.7009843205168865,0.707611708372934,0.7316726381166377,0.7313911208120084,0.8339876217073052,True,4.529721343016718,0.00657660496653989,DT,pfam8,Murmur2Vec,jaccard_group,0.9,8500,8,66577,3
